transaction_id,account_id,customer_id,timestamp,amount,direction,counterparty,counterparty_jurisdiction,channel
TXN000249,ACC00012,CUST0010,2025-10-15 15:45:22,7582.95,credit,James Nelson,FR,CARD
TXN000250,ACC00012,CUST0010,2025-11-04 04:05:05,5431.24,debit,"Snyder, Miller and Williams",NL,ACH
TXN000251,ACC00012,CUST0010,2025-10-08 10:47:46,1097.8,debit,Frank Wright,GB,CHECK
TXN000252,ACC00012,CUST0010,2025-11-26 08:15:55,10752.53,debit,Perez Ltd,SG,WIRE
TXN000253,ACC00012,CUST0010,2025-12-03 06:53:28,6024.84,credit,Laura Sampson,CA,CARD
TXN000254,ACC00013,CUST0011,2025-10-04 19:12:27,5281.99,credit,Sydney White,NL,CARD
TXN000255,ACC00013,CUST0011,2025-11-06 04:48:29,9297.64,debit,"Graham, Olsen and Costa",NL,ACH
TXN000256,ACC00013,CUST0011,2025-12-01 06:04:20,1148.33,debit,Bailey-Cook,NL,ACH
TXN000257,ACC00013,CUST0011,2025-12-10 06:25:17,7238.52,debit,Shannon Rivera,NL,CHECK
TXN000258,ACC00013,CUST0011,2025-12-04 10:19:41,11613.54,credit,"Simpson, Bates and Morales",GB,ACH
TXN000259,ACC00013,CUST0011,2025-11-27 18:32:47,6714.32,debit,"Johnson, Miller and King",US,ACH
TXN000260,ACC00013,CUST0011,2025-10-13 09:46:51,8869.9,debit,Cordova Group,DE,WIRE
TXN000261,ACC00013,CUST0011,2025-12-02 17:20:48,233.8,debit,Samantha Smith,CH,CARD
TXN000262,ACC00013,CUST0011,2025-11-03 04:17:38,2730.26,debit,Julia Brown,NL,CARD
TXN000263,ACC00013,CUST0011,2025-12-21 23:39:38,6484.89,debit,Lisa Jimenez,DE,CARD
TXN000264,ACC00013,CUST0011,2025-12-04 06:24:24,1586.0,credit,Wolf-Harris,NL,WIRE
TXN000265,ACC00013,CUST0011,2025-12-20 17:10:27,10834.05,debit,Tanya Kim,NL,CARD
TXN000266,ACC00013,CUST0011,2025-11-05 08:52:44,5339.01,debit,"Washington, Johnson and Mccoy",JP,ACH
TXN000267,ACC00013,CUST0011,2025-11-13 14:04:40,11588.46,credit,Mckinney LLC,CH,ACH
TXN000268,ACC00013,CUST0011,2025-10-19 20:05:25,11813.97,credit,Kristen Davis,NL,CHECK
TXN000269,ACC00013,CUST0011,2025-11-07 01:49:38,1957.47,debit,Susan Murray MD,FR,CARD
TXN000270,ACC00014,CUST0011,2025-12-24 20:50:24,8541.66,credit,Kathleen Moran,NL,CHECK
TXN000271,ACC00014,CUST0011,2025-10-09 03:26:35,10865.24,debit,"Thornton, Perry and Olson",GB,ACH
TXN000272,ACC00014,CUST0011,2025-12-28 09:37:49,4204.8,credit,Jesus Thomas,NL,CARD
TXN000273,ACC00014,CUST0011,2025-11-18 17:45:40,993.27,credit,Weeks PLC,US,ACH
TXN000274,ACC00014,CUST0011,2025-10-10 14:52:49,9499.83,debit,Breanna Jones,NL,CARD
TXN000275,ACC00014,CUST0011,2025-12-20 13:29:04,9110.18,debit,Morgan-French,FR,WIRE
TXN000276,ACC00014,CUST0011,2025-12-27 22:48:03,10022.58,credit,Hoover-Campbell,JP,ACH
TXN000277,ACC00014,CUST0011,2025-11-21 05:47:48,2863.24,credit,Monroe-Carpenter,NL,WIRE
TXN000278,ACC00014,CUST0011,2025-12-02 00:51:55,1344.54,debit,Sharon Griffin,FR,CARD
TXN000279,ACC00014,CUST0011,2025-10-02 14:17:49,8627.05,debit,Mr. Phillip Bennett,NL,CARD
TXN000280,ACC00014,CUST0011,2025-11-04 06:07:15,7977.58,credit,Sheila Pollard,MM,CARD
TXN000281,ACC00014,CUST0011,2025-10-07 13:42:15,9440.66,debit,James Chase,NL,CARD
TXN000282,ACC00014,CUST0011,2025-12-24 19:00:35,11773.01,debit,Evan Kennedy,NL,CARD
TXN000283,ACC00014,CUST0011,2025-12-16 13:23:05,7890.5,credit,Hughes-Alvarado,FR,ACH
TXN000284,ACC00014,CUST0011,2025-12-13 11:11:22,6559.79,credit,"Pollard, Simpson and Johnson",NL,ACH
TXN000285,ACC00014,CUST0011,2025-12-15 15:32:01,5750.38,debit,Leslie Kane,NL,CHECK
TXN000286,ACC00014,CUST0011,2025-12-09 12:30:21,3531.95,debit,Jessica Fox,NL,CARD
TXN000287,ACC00014,CUST0011,2025-10-05 01:38:52,4788.53,credit,Smith-Thomas,CA,ACH
TXN000288,ACC00014,CUST0011,2025-10-04 13:19:57,4294.12,debit,"Booker, Jones and Harrington",NL,ACH
TXN000289,ACC00014,CUST0011,2025-11-02 05:26:26,5252.26,credit,Morgan-Schwartz,GB,WIRE
TXN000290,ACC00014,CUST0011,2025-11-07 12:56:51,8309.81,credit,"Miller, Murphy and Craig",SG,ACH
TXN000291,ACC00014,CUST0011,2025-10-26 21:30:15,961.54,debit,Tiffany Sims,SG,CARD
TXN000292,ACC00014,CUST0011,2025-11-22 23:02:50,3945.42,credit,Brennan-Johnson,CA,ACH
TXN000293,ACC00014,CUST0011,2025-12-09 16:16:32,4228.33,credit,Mark Mccall,NL,CARD
TXN000294,ACC00014,CUST0011,2025-11-04 05:31:21,7679.83,debit,Nicole Hamilton MD,NL,CARD
TXN000295,ACC00014,CUST0011,2025-12-05 03:58:18,9616.81,debit,"Padilla, Garcia and Jackson",IR,ACH
TXN000296,ACC00014,CUST0011,2025-10-14 20:42:00,5266.63,debit,Allen Nguyen,NL,CARD
TXN000297,ACC00014,CUST0011,2025-12-02 15:20:18,6814.03,credit,Carter LLC,AU,ACH
TXN000298,ACC00014,CUST0011,2025-11-06 00:24:35,6893.98,credit,Thomas-Schmidt,GB,WIRE
TXN000299,ACC00014,CUST0011,2025-12-03 01:35:10,325.76,credit,Rebecca Jackson,DE,CHECK
TXN000300,ACC00014,CUST0011,2025-12-28 16:42:29,3135.02,debit,Lynch Group,SY,ACH
TXN000301,ACC00014,CUST0011,2025-10-28 17:26:32,2414.27,debit,Cynthia Durham,NL,CHECK
TXN000302,ACC00014,CUST0011,2025-10-17 18:19:06,1067.85,debit,Joel King,NL,CARD
TXN000303,ACC00014,CUST0011,2025-11-01 00:41:36,6607.01,debit,Adam Ballard,NL,CARD
TXN000304,ACC00014,CUST0011,2025-10-16 07:00:49,7658.63,debit,Megan Moore,DE,CHECK
TXN000305,ACC00015,CUST0012,2025-11-05 00:56:59,9647.44,debit,Vaughn-Bryant,FR,ACH
TXN000306,ACC00015,CUST0012,2025-10-09 08:53:47,8607.93,credit,Gonzalez-Cruz,GB,ACH
TXN000307,ACC00015,CUST0012,2025-11-09 18:02:57,11669.61,debit,Rodriguez-James,CA,ACH
TXN000308,ACC00015,CUST0012,2025-12-06 00:46:07,9951.76,debit,Andrews-Haney,FR,ACH
TXN000309,ACC00015,CUST0012,2025-12-14 13:03:39,10929.94,debit,William Barrett,GB,CARD
TXN000310,ACC00015,CUST0012,2025-10-15 20:33:06,11218.06,credit,Smith-Grimes,CH,ACH
TXN000311,ACC00016,CUST0013,2025-10-27 15:31:02,6409.24,credit,Parsons-Hall,AU,ACH
TXN000312,ACC00016,CUST0013,2025-11-26 09:00:15,8652.39,credit,Colleen Lee,NL,CARD
TXN000313,ACC00016,CUST0013,2025-11-24 17:19:30,989.4,credit,Byrd-Le,SG,WIRE
TXN000314,ACC00016,CUST0013,2025-10-26 16:41:34,5008.43,debit,"Becker, Taylor and Davis",CA,WIRE
TXN000315,ACC00016,CUST0013,2025-11-30 21:23:53,3635.84,debit,Amanda Kramer,SG,CARD
TXN000316,ACC00016,CUST0013,2025-11-09 10:15:51,733.5,credit,Riley Ltd,CA,ACH
TXN000317,ACC00016,CUST0013,2025-10-20 19:24:29,10340.22,credit,Davis LLC,AF,ACH
TXN000318,ACC00016,CUST0013,2025-11-03 12:46:18,4456.49,debit,Burgess-Thompson,US,ACH
TXN000319,ACC00016,CUST0013,2025-11-15 06:57:35,1703.47,credit,Joshua Mata,CH,CARD
TXN000320,ACC00016,CUST0013,2025-12-23 21:38:51,10385.87,debit,"Shaw, Nelson and Martin",US,ACH
TXN000321,ACC00016,CUST0013,2025-11-26 02:06:30,1925.71,debit,Coffey-Phillips,CA,ACH
TXN000322,ACC00016,CUST0013,2025-12-25 08:23:41,11344.12,credit,Brock-Mcdonald,KP,ACH
TXN000323,ACC00016,CUST0013,2025-10-21 21:19:22,3387.65,debit,Taylor and Sons,NL,ACH
TXN000324,ACC00016,CUST0013,2025-12-05 07:05:11,10168.79,debit,Misty Whitney,NL,CARD
TXN000325,ACC00016,CUST0013,2025-12-10 15:12:59,557.28,credit,Regina Diaz,DE,CARD
TXN000326,ACC00016,CUST0013,2025-11-05 04:44:29,6059.27,debit,Smith-Herrera,AU,ACH
TXN000327,ACC00016,CUST0013,2025-11-30 12:15:29,11701.76,debit,Richardson-Curry,SG,ACH
TXN000328,ACC00016,CUST0013,2025-11-02 22:07:33,1744.65,debit,Richards-Carson,GB,ACH
TXN000329,ACC00016,CUST0013,2025-10-04 21:48:02,4006.97,credit,Rodriguez-Hall,CA,ACH
TXN000330,ACC00016,CUST0013,2025-11-28 20:41:21,11177.77,debit,Harvey PLC,GB,ACH
TXN000331,ACC00016,CUST0013,2025-11-29 20:33:00,4047.26,debit,Herman-Walker,DE,ACH
TXN000332,ACC00016,CUST0013,2025-12-08 19:29:00,214.73,debit,Rodney Blankenship,AU,CARD
TXN000333,ACC00016,CUST0013,2025-11-10 10:36:33,8708.7,debit,Banks-Wilson,AU,WIRE
TXN000334,ACC00016,CUST0013,2025-11-16 01:52:31,11665.68,credit,Andrew Ferrell,AU,CARD
TXN000335,ACC00016,CUST0013,2025-10-05 23:39:58,7554.49,debit,Davis PLC,NL,ACH
TXN000336,ACC00016,CUST0013,2025-10-15 08:20:32,6877.96,debit,Price LLC,AU,ACH
TXN000337,ACC00016,CUST0013,2025-11-12 19:41:39,8291.06,credit,"Avery, Horton and Fernandez",SG,ACH
TXN000338,ACC00016,CUST0013,2025-12-29 08:58:09,8733.62,debit,"Newton, Moore and Perry",DE,WIRE
TXN000339,ACC00016,CUST0013,2025-11-24 10:57:39,6313.16,credit,John Russell,AU,CARD
TXN000340,ACC00016,CUST0013,2025-12-28 13:24:12,8116.15,debit,Amanda Wood,AU,CARD
TXN000341,ACC00016,CUST0013,2025-12-18 00:38:46,2319.53,debit,Trevor Foley,DE,CARD
TXN000342,ACC00016,CUST0013,2025-10-22 19:58:41,9258.23,debit,Michael Stephens,AU,CHECK
TXN000343,ACC00016,CUST0013,2025-11-17 11:27:35,11206.19,credit,"Howard, Sanders and Lopez",AU,ACH
TXN000344,ACC00016,CUST0013,2025-10-12 19:59:14,10751.08,debit,Ryan Gibson,US,CARD
TXN000345,ACC00016,CUST0013,2025-12-15 01:22:13,3462.96,debit,"Lewis, Fowler and Maddox",US,ACH
TXN000346,ACC00016,CUST0013,2025-11-12 22:48:39,2580.46,debit,Gavin Zhang,AU,CARD
TXN000347,ACC00016,CUST0013,2025-11-24 13:35:48,7394.48,debit,"Harris, Gallegos and Spencer",AU,ACH
TXN000348,ACC00016,CUST0013,2025-12-05 00:49:34,2805.65,debit,"Robinson, Kane and Murphy",US,ACH
TXN000349,ACC00016,CUST0013,2025-11-15 20:46:51,77.65,credit,Kramer PLC,CH,WIRE
TXN000350,ACC00016,CUST0013,2025-11-09 12:09:47,5716.91,debit,Ramirez and Sons,JP,WIRE
TXN000351,ACC00017,CUST0014,2025-11-21 22:59:42,462.94,debit,Smith and Sons,GB,WIRE
TXN000352,ACC00017,CUST0014,2025-12-21 07:45:39,11966.5,credit,Alexis Baker,CA,CHECK
TXN000353,ACC00017,CUST0014,2025-12-30 22:27:23,3484.3,debit,Harmon PLC,DE,WIRE
TXN000354,ACC00017,CUST0014,2025-11-28 12:35:10,3426.46,credit,Arthur West,DE,CHECK
TXN000355,ACC00017,CUST0014,2025-11-17 22:53:57,6058.26,debit,Palmer-Rodriguez,SG,ACH
TXN000356,ACC00017,CUST0014,2025-11-02 02:32:59,3098.51,credit,Theresa Williams,JP,CARD
TXN000357,ACC00017,CUST0014,2025-12-16 18:37:19,2330.65,credit,Sharon Boyd,AU,CARD
TXN000358,ACC00017,CUST0014,2025-11-09 08:51:39,1055.22,debit,Victor Brown,DE,CARD
TXN000359,ACC00017,CUST0014,2025-10-14 15:38:57,97.24,debit,James Parks,CA,CHECK
TXN000360,ACC00017,CUST0014,2025-10-26 22:08:30,8678.76,debit,Joseph-Wallace,AU,ACH
TXN000361,ACC00017,CUST0014,2025-12-07 06:16:04,5592.92,credit,Erica Hernandez,AU,CARD
TXN000362,ACC00017,CUST0014,2025-12-29 14:59:34,3742.19,debit,Marcus Richards,CH,CARD
TXN000363,ACC00017,CUST0014,2025-10-29 15:29:14,11489.44,credit,"Nguyen, Vang and Schmidt",CA,ACH
TXN000364,ACC00017,CUST0014,2025-11-28 19:28:26,10955.63,credit,Larry Garcia,SG,CARD
TXN000365,ACC00017,CUST0014,2025-12-20 03:47:44,9061.43,credit,"Wilson, Pena and Rich",DE,ACH
TXN000366,ACC00017,CUST0014,2025-11-13 08:59:53,11008.29,debit,"Le, Lewis and Hayes",NL,ACH
TXN000367,ACC00017,CUST0014,2025-12-27 15:52:54,1811.31,debit,Gerald Chavez,DE,CARD
TXN000368,ACC00017,CUST0014,2025-10-12 06:51:31,5874.5,debit,Brandon Simmons,CA,CARD
TXN000369,ACC00017,CUST0014,2025-10-06 09:38:26,5489.79,debit,Jacqueline Hernandez,CA,CARD
TXN000370,ACC00018,CUST0015,2025-11-26 03:33:46,8409.65,credit,Parker Cain,NL,CARD
TXN000371,ACC00018,CUST0015,2025-12-26 19:40:48,395.75,credit,Laurie Hoffman,SG,CHECK
TXN000372,ACC00018,CUST0015,2025-12-14 08:30:28,11566.31,debit,Bryan Gomez,CH,CARD
TXN000373,ACC00018,CUST0015,2025-11-13 13:10:02,4517.79,debit,Nicole Parrish,AU,CHECK
TXN000374,ACC00018,CUST0015,2025-11-22 08:39:38,1437.81,credit,"Williams, Roberts and Edwards",GB,WIRE
TXN000375,ACC00018,CUST0015,2025-10-13 08:44:24,56.65,debit,Lane and Sons,NL,ACH
TXN000376,ACC00018,CUST0015,2025-12-05 09:22:06,4560.86,debit,John Boone,CA,CARD
TXN000377,ACC00018,CUST0015,2025-10-16 01:27:32,8704.52,credit,Justin Wilson,SG,CHECK
TXN000378,ACC00018,CUST0015,2025-11-10 16:54:05,10670.4,debit,Darrell Patterson,NL,CHECK
TXN000379,ACC00018,CUST0015,2025-11-27 15:59:24,8443.93,credit,Patricia Howell,JP,CARD
TXN000380,ACC00018,CUST0015,2025-11-09 01:20:46,9057.09,credit,Kristin Lynch,NL,CARD
TXN000381,ACC00018,CUST0015,2025-10-29 02:01:57,6920.26,credit,Melissa Johnson,SG,CHECK
TXN000382,ACC00018,CUST0015,2025-12-19 10:58:09,1732.64,credit,Park-Parker,NL,ACH
TXN000383,ACC00018,CUST0015,2025-10-30 04:13:04,7106.87,credit,Aaron Kane,NL,CARD
TXN000384,ACC00018,CUST0015,2025-12-05 21:36:08,11668.84,credit,Jennifer Thomas,AU,CARD
TXN000385,ACC00018,CUST0015,2025-12-16 07:03:26,4908.29,debit,Amanda Reese,NL,CARD
TXN000386,ACC00018,CUST0015,2025-11-22 05:27:49,3620.03,debit,Bennett Group,SG,WIRE
TXN000387,ACC00018,CUST0015,2025-12-28 19:30:05,5007.38,credit,Jacob Griffith,GB,CARD
TXN000388,ACC00019,CUST0016,2025-10-09 23:27:24,633.04,debit,Webster Inc,FR,WIRE
TXN000389,ACC00019,CUST0016,2025-10-04 20:09:08,9144.66,debit,"Miller, Ramos and Coleman",DE,ACH
TXN000390,ACC00019,CUST0016,2025-11-16 13:04:10,3649.62,credit,Jennifer Lewis,CA,CHECK
TXN000391,ACC00019,CUST0016,2025-10-19 10:47:14,11995.35,debit,"Wilson, Jordan and Campbell",CA,ACH
TXN000392,ACC00019,CUST0016,2025-11-28 16:21:27,2883.7,debit,"Watkins, Rose and Parker",CA,ACH
TXN000393,ACC00019,CUST0016,2025-11-15 06:26:32,3150.33,debit,Foster PLC,CA,ACH
TXN000394,ACC00019,CUST0016,2025-10-10 13:46:25,9143.44,debit,Dan Dougherty,CA,CARD
TXN000395,ACC00019,CUST0016,2025-10-31 09:09:40,2667.12,credit,Pamela Roberts,CA,CARD
TXN000396,ACC00019,CUST0016,2025-12-30 18:08:40,3553.08,debit,Jonathan Jordan,CA,CARD
TXN000397,ACC00019,CUST0016,2025-11-25 07:42:20,7861.16,debit,Joseph Hall,CA,CARD
TXN000398,ACC00019,CUST0016,2025-12-19 18:26:52,8879.5,debit,Mary Gomez,JP,CARD
TXN000399,ACC00019,CUST0016,2025-11-04 04:37:47,5868.39,credit,Patrick Graham,DE,CARD
TXN000400,ACC00019,CUST0016,2025-12-02 07:31:27,10071.31,debit,Blake Edwards,SG,CARD
TXN000401,ACC00019,CUST0016,2025-10-05 17:02:48,10113.13,debit,Jared Bowman,JP,CARD
TXN000402,ACC00019,CUST0016,2025-10-01 21:18:04,740.13,credit,Jared Burch,CH,CARD
TXN000403,ACC00019,CUST0016,2025-12-28 14:51:54,94.8,debit,Travis Stevens,CA,CARD
TXN000404,ACC00019,CUST0016,2025-11-21 09:37:57,3451.46,debit,Heidi Kim,AU,CARD
TXN000405,ACC00019,CUST0016,2025-11-11 19:18:29,1297.69,debit,Jeffrey Morales,CA,CHECK
TXN000406,ACC00019,CUST0016,2025-10-19 15:14:02,4263.77,debit,Foster LLC,CA,ACH
TXN000407,ACC00019,CUST0016,2025-11-09 10:06:44,8371.68,debit,"Morgan, Cook and Jackson",NL,ACH
TXN000408,ACC00019,CUST0016,2025-10-08 19:51:03,9118.73,debit,"Schultz, Schmidt and Lee",US,WIRE
TXN000409,ACC00019,CUST0016,2025-11-23 15:53:15,8438.68,debit,Heather Mullen,NL,CARD
TXN000410,ACC00019,CUST0016,2025-12-02 14:44:34,10297.75,debit,Brittany Garcia,DE,CARD
TXN000411,ACC00019,CUST0016,2025-10-05 03:09:10,8312.64,credit,Christopher Hernandez,CA,CHECK
TXN000412,ACC00019,CUST0016,2025-12-29 17:26:49,10793.81,credit,Angela Bean,CA,CHECK
TXN000413,ACC00019,CUST0016,2025-12-30 04:10:56,2497.93,debit,"Snyder, Webster and Wolf",SG,ACH
TXN000414,ACC00019,CUST0016,2025-12-19 16:50:28,1962.21,credit,Maldonado-Macias,NL,ACH
TXN000415,ACC00019,CUST0016,2025-11-07 18:48:02,4616.14,debit,Victoria Morris,SG,CARD
TXN000416,ACC00020,CUST0017,2025-11-12 10:29:22,7268.56,credit,"Turner, Hill and Brown",FR,ACH
TXN000417,ACC00020,CUST0017,2025-12-15 02:30:48,9406.27,credit,Emily Hayes,SG,CARD
TXN000418,ACC00020,CUST0017,2025-11-23 16:40:16,8161.8,debit,Ronald Jones,SG,CARD
TXN000419,ACC00020,CUST0017,2025-11-30 01:28:46,896.25,credit,Gilbert PLC,US,ACH
TXN000420,ACC00020,CUST0017,2025-12-16 02:35:48,3810.5,debit,Kevin Best,SG,CARD
TXN000421,ACC00020,CUST0017,2025-10-30 22:18:54,1240.33,credit,"Huang, Cole and Pacheco",GB,WIRE
TXN000422,ACC00020,CUST0017,2025-11-24 01:52:09,330.1,debit,Erica Alvarez,SG,CARD
TXN000423,ACC00020,CUST0017,2025-11-28 01:32:34,163.32,debit,Rosario Group,SG,WIRE
TXN000424,ACC00020,CUST0017,2025-12-10 09:00:30,11738.98,debit,Steven Cooper,SG,CHECK
TXN000425,ACC00020,CUST0017,2025-11-06 23:10:11,3232.0,credit,"Miller, Lucas and Williams",SG,ACH
TXN000426,ACC00020,CUST0017,2025-10-27 19:02:15,937.15,credit,Wendy Warren,SG,CARD
TXN000427,ACC00021,CUST0018,2025-10-01 15:46:08,7448.81,debit,Shelton-Williams,US,ACH
TXN000428,ACC00021,CUST0018,2025-11-02 11:59:30,7818.27,credit,"Holland, Jones and Davis",JP,WIRE
TXN000429,ACC00021,CUST0018,2025-11-28 13:35:02,3781.45,debit,"Hughes, King and York",KP,ACH
TXN000430,ACC00021,CUST0018,2025-10-29 07:07:24,11614.42,debit,Lindsey Hernandez,US,CARD
TXN000431,ACC00021,CUST0018,2025-10-28 05:08:48,1380.51,debit,Aguilar and Sons,FR,ACH
TXN000432,ACC00021,CUST0018,2025-11-22 23:24:28,338.32,credit,Collins-Douglas,CH,WIRE
TXN000433,ACC00021,CUST0018,2025-10-21 08:30:58,8319.45,credit,"Myers, Larson and Hurley",SG,ACH
TXN000434,ACC00021,CUST0018,2025-11-09 17:22:08,3644.7,debit,Hansen-Schneider,JP,ACH
TXN000435,ACC00021,CUST0018,2025-11-11 01:57:34,11889.03,debit,Li-Santiago,GB,ACH
TXN000436,ACC00021,CUST0018,2025-11-19 04:29:34,5028.37,debit,"Osborn, Gaines and Davis",KP,WIRE
TXN000437,ACC00021,CUST0018,2025-12-08 02:55:34,7663.68,debit,Katie Smith,SG,CARD
TXN000438,ACC00021,CUST0018,2025-12-03 20:19:22,7358.51,debit,White-Lewis,AU,ACH
TXN000439,ACC00021,CUST0018,2025-12-02 19:01:18,11589.55,credit,Lee-Cooke,JP,WIRE
TXN000440,ACC00021,CUST0018,2025-10-26 02:54:14,6703.24,credit,Edward French,JP,CARD
TXN000441,ACC00021,CUST0018,2025-11-06 07:45:42,7069.75,credit,"Wise, Conley and Stephenson",US,WIRE
TXN000442,ACC00021,CUST0018,2025-10-03 09:14:06,11047.85,debit,Stanley PLC,NL,ACH
TXN000443,ACC00021,CUST0018,2025-12-10 21:22:28,5472.37,credit,Harper and Sons,CA,ACH
TXN000444,ACC00021,CUST0018,2025-11-16 05:32:20,5437.65,credit,Ronald Wise,JP,CARD
TXN000445,ACC00021,CUST0018,2025-12-09 00:14:06,7781.6,credit,Griffith Inc,JP,WIRE
TXN000446,ACC00021,CUST0018,2025-12-11 21:27:56,1934.79,credit,Diaz-Ball,IR,ACH
TXN000447,ACC00021,CUST0018,2025-10-23 12:15:45,2249.5,debit,Lisa Goodwin,GB,CARD
TXN000448,ACC00021,CUST0018,2025-12-11 14:14:21,7112.94,debit,Young-Allen,JP,ACH
TXN000449,ACC00021,CUST0018,2025-10-20 23:30:45,9555.73,credit,Rachel Mckee,SG,CARD
TXN000450,ACC00021,CUST0018,2025-11-22 03:02:31,5499.0,credit,Richardson PLC,NL,ACH
TXN000451,ACC00022,CUST0019,2025-11-03 18:43:23,2083.42,credit,Ruth Solis,SG,CARD
TXN000452,ACC00022,CUST0019,2025-12-29 04:41:08,1620.48,debit,Salas Inc,AU,ACH
TXN000453,ACC00022,CUST0019,2025-10-18 18:31:28,4671.33,credit,"Castillo, Watson and Villa",FR,ACH
TXN000454,ACC00022,CUST0019,2025-11-11 01:45:06,8326.44,credit,Kelli Martinez,SY,CARD
TXN000455,ACC00022,CUST0019,2025-11-23 21:02:24,2258.22,credit,Hines LLC,FR,ACH
TXN000456,ACC00022,CUST0019,2025-12-24 00:48:46,1652.18,credit,Whitehead-Hernandez,KP,ACH
TXN000457,ACC00022,CUST0019,2025-11-19 01:45:21,5909.04,debit,Travis Walker,GB,CARD
TXN000458,ACC00022,CUST0019,2025-10-17 05:43:43,9136.56,credit,Wilkerson-Arias,AU,ACH
TXN000459,ACC00022,CUST0019,2025-11-22 04:43:07,6795.09,credit,Brown-Shaw,CA,WIRE
TXN000460,ACC00022,CUST0019,2025-11-19 14:15:51,9305.55,credit,Hughes Inc,US,ACH
TXN000461,ACC00022,CUST0019,2025-12-19 20:49:20,5305.0,debit,Walker-Flores,GB,WIRE
TXN000462,ACC00022,CUST0019,2025-12-11 10:58:40,3584.04,debit,Combs Ltd,CA,WIRE
TXN000463,ACC00023,CUST0020,2025-10-21 09:03:05,4218.02,debit,Ronald Blake,FR,CARD
TXN000464,ACC00023,CUST0020,2025-10-17 02:45:54,9765.96,debit,West-Smith,DE,WIRE
TXN000465,ACC00023,CUST0020,2025-11-21 16:18:14,3894.69,credit,David Conley,DE,CARD
TXN000466,ACC00023,CUST0020,2025-10-26 22:57:16,10804.18,debit,Monica Rose,DE,CARD
TXN000467,ACC00023,CUST0020,2025-12-12 19:50:45,11910.81,debit,Dwayne Turner,DE,CHECK
TXN000468,ACC00023,CUST0020,2025-12-24 02:06:35,3875.58,credit,Allen Ltd,NL,ACH
TXN000469,ACC00023,CUST0020,2025-11-08 03:03:32,3235.99,debit,Joyce Rodriguez,CA,CARD
TXN000470,ACC00023,CUST0020,2025-12-01 12:27:34,4843.92,debit,Carlson-Smith,AU,WIRE
TXN000471,ACC00023,CUST0020,2025-12-25 04:17:51,3937.56,credit,Dana Thomas,SG,CHECK
TXN000472,ACC00023,CUST0020,2025-12-11 03:22:14,7624.26,credit,Lucas Allen,NL,CHECK
TXN000473,ACC00023,CUST0020,2025-12-17 06:03:50,5164.48,debit,Lopez-Barnett,DE,ACH
TXN000474,ACC00023,CUST0020,2025-12-20 10:10:49,1581.02,credit,Heather Ashley,SG,CARD
TXN000475,ACC00023,CUST0020,2025-12-26 19:31:52,1209.19,debit,"Romero, Mcneil and Spencer",CA,ACH
TXN000476,ACC00023,CUST0020,2025-10-13 01:29:36,5487.36,debit,Marks-Williams,GB,ACH
TXN000477,ACC00023,CUST0020,2025-12-06 20:32:07,3633.73,debit,Zavala-King,NL,WIRE
TXN000478,ACC00023,CUST0020,2025-10-10 01:29:52,4472.45,debit,Kelly Inc,DE,ACH
TXN000479,ACC00023,CUST0020,2025-11-08 11:32:34,9066.89,debit,Nicholas Fuller,DE,CARD
TXN000480,ACC00023,CUST0020,2025-10-10 05:47:38,1605.63,credit,Nancy Cook,AU,CARD
TXN000481,ACC00023,CUST0020,2025-10-01 21:38:24,1461.18,credit,Bell LLC,AU,ACH
TXN000482,ACC00023,CUST0020,2025-11-16 09:07:20,8773.3,credit,"Thompson, Maxwell and Marshall",DE,ACH
TXN000483,ACC00024,CUST0021,2025-12-02 06:58:50,6373.15,debit,Johnson-Harris,AU,ACH
TXN000484,ACC00024,CUST0021,2025-11-12 17:30:21,8983.92,credit,Blackwell LLC,FR,ACH
TXN000485,ACC00024,CUST0021,2025-11-12 22:49:44,1219.83,debit,Robertson-Hays,FR,ACH
TXN000486,ACC00024,CUST0021,2025-11-07 06:51:33,9496.3,credit,Dawn Mullins,AU,CARD
TXN000487,ACC00024,CUST0021,2025-10-25 02:16:15,7297.78,debit,Howard Norman,AU,CARD
TXN000488,ACC00024,CUST0021,2025-12-22 07:43:54,2477.87,debit,"Rivera, Martinez and Richardson",CH,WIRE
TXN000489,ACC00024,CUST0021,2025-11-08 00:50:45,10777.44,credit,Paul-Kline,CA,ACH
TXN000490,ACC00024,CUST0021,2025-10-11 22:42:42,866.97,credit,William Crawford,CH,CARD
TXN000491,ACC00024,CUST0021,2025-11-05 01:25:11,10332.42,debit,Richardson-Salinas,US,ACH
TXN000492,ACC00024,CUST0021,2025-12-06 07:22:13,11848.66,credit,Bradley Coleman,FR,CARD
TXN000493,ACC00024,CUST0021,2025-10-02 08:08:27,740.51,credit,Morrison-Short,CA,ACH
TXN000494,ACC00024,CUST0021,2025-12-01 00:40:33,5091.95,debit,"Carter, Garcia and Murphy",AU,WIRE
TXN000495,ACC00024,CUST0021,2025-11-22 04:49:40,3729.75,debit,Parker-Morrison,CH,ACH
TXN000496,ACC00025,CUST0022,2025-10-31 02:44:50,10159.98,debit,Heather Bolton,NL,CARD
TXN000497,ACC00025,CUST0022,2025-11-12 04:25:12,675.18,credit,William Gould,AU,CARD
TXN000498,ACC00025,CUST0022,2025-10-18 01:17:04,8422.64,credit,Mark Cox,IR,CARD
TXN000499,ACC00025,CUST0022,2025-11-20 18:41:26,3122.45,debit,"Shelton, Cisneros and Thomas",JP,WIRE
